Time,Unix Time,CPU Utilization (%),RAM Utilization (MB)
2023-09-13 05:45:16,1694576716,1.1,390.016
2023-09-13 05:45:17,1694576717,1.0,390.109
2023-09-13 05:45:18,1694576718,2.7,390.312
2023-09-13 05:45:19,1694576719,2.9,390.406
2023-09-13 05:45:21,1694576721,1.7,390.5
2023-09-13 05:45:22,1694576722,4.9,390.594
2023-09-13 05:45:23,1694576723,4.4,390.703
2023-09-13 05:45:24,1694576724,4.5,390.797
2023-09-13 05:45:25,1694576725,2.8,390.891
2023-09-13 05:45:26,1694576726,2.1,390.984
2023-09-13 05:45:27,1694576727,1.8,391.125
2023-09-13 05:45:28,1694576728,1.4,391.219
2023-09-13 05:45:29,1694576729,1.3,391.344
2023-09-13 05:45:30,1694576730,0.8,391.438
2023-09-13 05:45:31,1694576731,1.1,391.625
2023-09-13 05:45:32,1694576732,6.5,391.734
2023-09-13 05:45:34,1694576734,8.0,391.891
2023-09-13 05:45:35,1694576735,2.1,391.984
2023-09-13 05:45:36,1694576736,4.6,392.094
2023-09-13 05:45:37,1694576737,3.7,392.188
2023-09-13 05:45:38,1694576738,2.9,392.281
2023-09-13 05:45:39,1694576739,1.1,392.375
2023-09-13 05:45:40,1694576740,1.5,392.469
2023-09-13 05:45:41,1694576741,1.4,392.562
2023-09-13 05:45:42,1694576742,1.4,392.672
2023-09-13 05:45:43,1694576743,0.7,396.531
2023-09-13 05:45:44,1694576744,0.9,396.625
2023-09-13 05:45:46,1694576746,0.6,396.812
2023-09-13 05:45:47,1694576747,7.8,396.906
2023-09-13 05:45:48,1694576748,10.4,397.031
2023-09-13 05:45:49,1694576749,8.2,397.141
2023-09-13 05:45:50,1694576750,5.4,397.25
2023-09-13 05:45:51,1694576751,2.2,397.344
2023-09-13 05:45:52,1694576752,3.1,397.438
2023-09-13 05:45:53,1694576753,2.4,397.531
2023-09-13 05:45:54,1694576754,1.3,397.625
2023-09-13 05:45:55,1694576755,1.5,397.719
2023-09-13 05:45:56,1694576756,1.3,397.828
2023-09-13 05:45:58,1694576758,1.2,397.922
2023-09-13 05:45:59,1694576759,0.9,398.109
2023-09-13 05:46:00,1694576760,2.8,398.203
2023-09-13 05:46:01,1694576761,2.9,398.297
2023-09-13 05:46:02,1694576762,5.4,398.391
2023-09-13 05:46:03,1694576763,4.3,398.484
2023-09-13 05:46:04,1694576764,3.9,398.594
2023-09-13 05:46:05,1694576765,2.0,398.688
2023-09-13 05:46:06,1694576766,2.1,398.781
2023-09-13 05:46:07,1694576767,1.7,398.891
2023-09-13 05:46:08,1694576768,1.5,398.984
2023-09-13 05:46:10,1694576770,1.3,399.078
2023-09-13 05:46:11,1694576771,0.9,399.172
2023-09-13 05:46:12,1694576772,2.5,399.375
2023-09-13 05:46:13,1694576773,3.1,399.469
2023-09-13 05:46:14,1694576774,4.7,399.562
2023-09-13 05:46:15,1694576775,1.6,399.656
2023-09-13 05:46:16,1694576776,5.7,400.094
2023-09-13 05:46:17,1694576777,3.2,400.188
2023-09-13 05:46:18,1694576778,3.2,400.281
2023-09-13 05:46:19,1694576779,2.6,400.375
2023-09-13 05:46:20,1694576780,1.3,400.469
2023-09-13 05:46:21,1694576781,1.4,400.562
2023-09-13 05:46:23,1694576783,1.8,400.656
2023-09-13 05:46:24,1694576784,2.5,400.797
2023-09-13 05:46:25,1694576785,0.7,400.984
2023-09-13 05:46:26,1694576786,2.8,401.094
2023-09-13 05:46:27,1694576787,6.5,401.203
2023-09-13 05:46:28,1694576788,1.3,401.297
2023-09-13 05:46:29,1694576789,4.7,401.391
2023-09-13 05:46:30,1694576790,3.0,401.484
2023-09-13 05:46:31,1694576791,3.7,401.641
2023-09-13 05:46:32,1694576792,2.7,401.734
2023-09-13 05:46:33,1694576793,1.4,401.828
